r 'e' to enter serial control mode

FLASH MEMORY DATA DUMP FOLLOWS
Index	Cycle	Year	Month	Day	Hour	Minute	Second	DS3231 Temperature (C)	Temperature (C)	Pressure (Pa)	Humidity (%)	Battery (10-bit ADC)
13995	13994	20	7	28	20	0	0	19.75	19.92	97475.52	57.49	0	
13996	13995	20	7	28	21	0	0	19.75	19.89	97443.44	57.50	0	
13997	13996	20	7	28	22	0	0	19.75	19.88	97415.38	57.52	0	
13998	13997	20	7	28	23	0	0	19.75	19.88	97414.58	57.54	0	
13999	13998	20	7	29	0	0	0	19.75	19.88	97407.21	57.53	0	
14000	13999	20	7	29	1	0	0	19.75	19.88	97390.05	57.55	0	
14001	14000	20	7	29	2	0	0	19.75	19.89	97387.00	57.57	0	
14002	14001	20	7	29	3	0	0	19.75	19.89	97460.60	57.57	0	
14003	14002	20	7	29	4	0	0	19.75	19.90	97454.03	57.58	0	
14004	14003	20	7	29	5	0	0	19.75	19.91	97484.82	57.59	0	
14005	14004	20	7	29	6	0	0	19.75	19.92	97532.77	57.60	0	
14006	14005	20	7	29	7	0	0	19.75	19.91	97512.88	57.55	0	
14007	14006	20	7	29	8	0	0	19.75	19.91	97431.10	57.56	0	
14008	14007	20	7	29	9	0	0	19.75	19.92	97519.14	57.57	0	
14009	14008	20	7	29	10	0	0	19.75	19.91	97501.17	57.55	0	
14010	14009	20	7	29	11	0	0	19.75	19.89	97476.96	57.55	0	
14011	14010	20	7	29	12	0	0	19.75	19.89	97457.07	57.53	0	
14012	14011	20	7	29	13	0	0	19.75	19.87	97505.64	57.54	0	
14013	14012	20	7	29	14	0	0	19.50	19.84	97517.98	57.54	0	
14014	14013	20	7	29	15	0	0	19.75	19.81	97510.42	57.54	0	
14015	14014	20	7	29	16	0	0	19.75	19.79	97520.84	57.53	0	
14016	14015	20	7	29	17	0	0	19.50	19.76	97526.11	57.52	0	
14017	14016	20	7	29	18	0	0	19.50	19.73	97527.53	57.52	0	
14018	14017	20	7	29	19	0	0	19.50	19.71	97474.46	57.54	0	
14019	14018	20	7	29	20	0	0	19.50	19.68	97424.92	57.53	0	
14020	14019	20	7	29	21	0	0	19.50	19.67	97392.53	57.58	0	
14021	14020	20	7	29	22	0	0	19.50	19.66	97377.31	57.57	0	
14022	14021	20	7	29	23	0	0	19.50	19.66	97355.51	57.59	0	
14023	14022	20	7	30	0	0	0	19.50	19.67	97395.27	57.61	0	
14024	14023	20	7	30	1	0	0	19.50	19.68	97471.25	57.63	0	
14025	14024	20	7	30	2	0	0	19.50	19.72	97504.13	57.63	0	
14026	14025	20	7	30	3	0	0	19.50	19.75	97547.11	57.62	0	
14027	14026	20	7	30	4	0	0	19.75	19.77	97587.67	57.64	0	
14028	14027	20	7	30	5	0	0	19.50	19.80	97596.03	57.64	0	
14029	14028	20	7	30	6	0	0	19.75	19.82	97593.00	57.63	0	
14030	14029	20	7	30	7	0	0	19.75	19.84	97610.66	57.64	0	
14031	14030	20	7	30	8	0	0	19.75	19.85	97590.46	57.62	0	
14032	14031	20	7	30	9	0	0	19.75	19.86	97613.88	57.62	0	
14033	14032	20	7	30	10	0	0	19.75	19.86	97618.52	57.61	0	
14034	14033	20	7	30	11	0	0	19.75	19.86	97627.50	57.60	0	
14035	14034	20	7	30	12	0	0	19.75	19.84	97627.00	57.58	0	
14036	14035	20	7	30	13	0	0	19.50	19.84	97672.54	57.61	0	
14037	14036	20	7	30	14	0	0	19.50	19.82	97699.30	57.58	0	
14038	14037	20	7	30	15	0	0	19.50	19.79	97689.82	57.57	0	
14039	14038	20	7	30	16	0	0	19.50	19.77	97696.69	57.57	0	
14040	14039	20	7	30	17	0	0	19.50	19.75	97707.91	57.55	0	
14041	14040	20	7	30	18	0	0	19.50	19.72	97686.72	57.55	0	
14042	14041	20	7	30	19	0	0	19.50	19.70	97664.42	57.56	0	
14043	14042	20	7	30	20	0	0	19.50	19.69	97638.28	57.57	0	
14044	14043	20	7	30	21	0	0	19.50	19.67	97605.08	57.58	0	
14045	14044	20	7	30	22	0	0	19.50	19.66	97560.67	57.58	0	
14046	14045	20	7	30	23	0	0	19.50	19.65	97575.42	57.60	0	
14047	14046	20	7	31	0	0	0	19.50	19.65	97578.14	57.60	0	
14048	14047	20	7	31	1	0	0	19.50	19.66	97614.38	57.62	0	
14049	14048	20	7	31	2	0	0	19.50	19.66	97664.23	57.63	0	
14050	14049	20	7	31	3	0	0	19.50	19.67	97714.08	57.63	0	
14051	14050	20	7	31	4	0	0	19.75	19.68	97716.50	57.63	0	
14052	14051	20	7	31	5	0	0	19.50	19.69	97696.32	57.63	0	
14053	14052	20	7	31	6	0	0	19.50	19.70	97675.32	57.64	0	
14054	14053	20	7	31	7	0	0	19.50	19.69	97652.71	57.61	0	
14055	14054	20	7	31	8	0	0	19.50	19.70	97609.91	57.63	0	
14056	14055	20	7	31	9	0	0	19.50	19.68	97579.44	57.60	0	
14057	14056	20	7	31	10	0	0	19.50	19.68	97574.00	57.59	0	
14058	14057	20	7	31	11	0	0	19.50	19.65	97601.86	57.61	0	
14059	14058	20	7	31	12	0	0	19.50	19.63	97643.05	57.61	0	
14060	14059	20	7	31	13	0	0	19.50	19.60	97687.26	57.59	0	
14061	14060	20	7	31	14	0	0	19.50	19.58	97700.38	57.59	0	
14062	14061	20	7	31	15	0	0	19.50	19.55	97708.36	57.56	0	
14063	14062	20	7	31	16	0	0	19.25	19.52	97719.88	57.56	0	
14064	14063	20	7	31	17	0	0	19.25	19.49	97712.28	57.58	0	
14065	14064	20	7	31	18	0	0	19.25	19.45	97733.88	57.56	0	
14066	14065	20	7	31	19	0	0	19.25	19.42	97695.55	57.59	0	
14067	14066	20	7	31	20	0	0	19.25	19.40	97670.53	57.59	0	
14068	14067	20	7	31	21	0	0	19.25	19.37	97648.25	57.62	0	
14069	14068	20	7	31	22	0	0	19.00	19.35	97636.85	57.60	0	
14070	14069	20	7	31	23	0	0	19.25	19.35	97620.50	57.61	0	
14071	14070	20	8	1	0	0	0	19.25	19.35	97631.41	57.64	0	
14072	14071	20	8	1	1	0	0	19.25	19.35	97653.19	57.64	0	
14073	14072	20	8	1	2	0	0	19.25	19.35	97677.71	57.66	0	
14074	14073	20	8	1	3	0	0	19.25	19.37	97726.42	57.69	0	
14075	14074	20	8	1	4	0	0	19.25	19.37	97754.47	57.68	0	
14076	14075	20	8	1	5	0	0	19.25	19.38	97731.57	57.66	0	
14077	14076	20	8	1	6	0	0	19.25	19.40	97695.85	57.67	0	
14078	14077	20	8	1	7	0	0	19.25	19.41	97672.14	57.65	0	
14079	14078	20	8	1	8	0	0	19.25	19.42	97624.73	57.65	0	
14080	14079	20	8	1	9	0	0	19.25	19.41	97593.96	57.65	0	
14081	14080	20	8	1	10	0	0	19.25	19.39	97582.57	57.65	0	
14082	14081	20	8	1	11	0	0	19.25	19.38	97591.85	57.66	0	
14083	14082	20	8	1	12	0	0	19.25	19.36	97605.78	57.64	0	
14084	14083	20	8	1	13	0	0	19.00	19.35	97627.88	57.63	0	
14085	14084	20	8	1	14	0	0	19.25	19.33	97655.42	57.63	0	
14086	14085	20	8	1	15	0	0	19.00	19.31	97641.30	57.63	0	
14087	14086	20	8	1	16	0	0	19.25	19.30	97625.30	57.63	0	
14088	14087	20	8	1	17	0	0	19.00	19.27	97606.85	57.64	0	
14089	14088	20	8	1	18	0	0	19.00	19.24	97578.32	57.62	0	
14090	14089	20	8	1	19	0	0	19.00	19.23	97519.52	57.62	0	
14091	14090	20	8	1	20	0	0	19.00	19.21	97467.28	57.64	0	
14092	14091	20	8	1	21	0	0	19.00	19.20	97408.50	57.63	0	
14093	14092	20	8	1	22	0	0	19.00	19.19	97404.17	57.65	0	
14094	14093	20	8	1	23	0	0	19.00	19.21	97401.94	57.67	0	
14095	14094	20	8	2	0	0	0	19.00	19.20	97378.55	57.68	0	
14096	14095	20	8	2	1	0	0	19.00	19.21	97380.16	57.69	0	
14097	14096	20	8	2	2	0	0	19.00	19.22	97342.84	57.72	0	
14098	14097	20	8	2	3	0	0	19.00	19.24	97311.46	57.71	0	
14099	14098	20	8	2	4	0	0	19.25	19.25	97271.42	57.70	0	
14100	14099	20	8	2	5	0	0	19.25	19.25	97187.81	57.71	0	
14101	14100	20	8	2	6	0	0	19.00	19.26	97110.45	57.71	0	
14102	14101	20	8	2	7	0	0	19.25	19.26	97028.77	57.71	0	
14103	14102	20	8	2	8	0	0	19.00	19.26	96925.30	57.70	0	
14104	14103	20	8	2	9	0	0	19.25	19.26	96870.85	57.70	0	
14105	14104	20	8	2	10	0	0	19.00	19.26	96810.94	57.69	0	
14106	14105	20	8	2	11	0	0	19.25	19.26	96772.83	57.70	0	
14107	14106	20	8	2	12	0	0	19.00	19.25	96760.34	57.68	0	
14108	14107	20	8	2	13	0	0	19.00	19.25	96744.00	57.69	0	
14109	14108	20	8	2	14	0	0	19.00	19.25	96759.53	57.68	0	
14110	14109	20	8	2	15	0	0	19.00	19.24	96796.85	57.69	0	
14111	14110	20	8	2	16	0	0	19.00	19.23	96846.99	57.67	0	
14112	14111	20	8	2	17	0	0	19.00	19.23	96919.71	57.67	0	
14113	14112	20	8	2	18	0	0	19.00	19.22	96965.18	57.70	0	
14114	14113	20	8	2	19	0	0	19.00	19.21	96977.19	57.70	0	
14115	14114	20	8	2	20	0	0	19.00	19.21	97069.77	57.66	0	
14116	14115	20	8	2	21	0	0	19.00	19.19	97148.24	57.69	0	
14117	14116	20	8	2	22	0	0	19.00	19.19	97280.85	57.67	0	
14118	14117	20	8	2	23	0	0	19.00	19.19	97318.96	57.69	0	
14119	14118	20	8	3	0	0	0	19.00	19.19	97400.64	57.69	0	
14120	14119	20	8	3	1	0	0	19.00	19.20	97453.99	57.71	0	
14121	14120	20	8	3	2	0	0	19.00	19.19	97480.41	57.70	0	
14122	14121	20	8	3	3	0	0	19.00	19.18	97565.92	57.70	0	
14123	14122	20	8	3	4	0	0	19.00	19.18	97614.94	57.71	0	
14124	14123	20	8	3	5	0	0	19.00	19.18	97630.47	57.71	0	
14125	14124	20	8	3	6	0	0	19.00	19.19	97626.64	57.71	0	
14126	14125	20	8	3	7	0	0	19.00	19.18	97647.61	57.71	0	
14127	14126	20	8	3	8	0	0	19.00	19.18	97628.55	57.71	0	
14128	14127	20	8	3	9	0	0	19.00	19.17	97628.86	57.69	0	
14129	14128	20	8	3	10	0	0	19.00	19.16	97610.91	57.70	0	
14130	14129	20	8	3	11	0	0	19.00	19.14	97649.33	57.67	0	
14131	14130	20	8	3	12	0	0	19.00	19.12	97702.49	57.68	0	
14132	14131	20	8	3	13	0	0	19.00	19.14	97673.84	57.75	0	
14133	14132	20	8	3	14	0	0	19.00	19.11	97687.25	57.71	0	
14134	14133	20	8	3	15	0	0	19.00	19.07	97725.17	57.69	0	
14135	14134	20	8	3	16	0	0	18.75	19.03	97713.28	57.70	0	
14136	14135	20	8	3	17	0	0	18.75	19.00	97711.97	57.68	0	
14137	14136	20	8	3	18	0	0	18.75	18.98	97692.41	57.67	0	
14138	14137	20	8	3	19	0	0	18.75	18.95	97687.57	57.70	0	
14139	14138	20	8	3	20	0	0	18.75	18.93	97651.68	57.70	0	
14140	14139	20	8	3	21	0	0	18.75	18.92	97638.38	57.71	0	
14141	14140	20	8	3	22	0	0	18.75	18.91	97640.29	57.71	0	
14142	14141	20	8	3	23	0	0	18.75	18.90	97625.07	57.73	0	
14143	14142	20	8	4	0	0	0	18.75	18.91	97636.77	57.73	0	
14144	14143	20	8	4	1	0	0	19.00	18.95	97743.92	57.83	0	
14145	14144	20	8	4	2	0	0	19.00	19.08	97743.12	57.90	0	
14146	14145	20	8	4	3	0	0	19.00	19.12	97814.92	57.82	0	
14147	14146	20	8	4	4	0	0	19.00	19.13	97802.11	57.78	0	
14148	14147	20	8	4	5	0	0	19.00	19.13	97783.05	57.75	0	
14149	14148	20	8	4	6	0	0	19.00	19.13	97802.11	57.74	0	
14150	14149	20	8	4	7	0	0	19.00	19.11	97750.68	57.74	0	
14151	14150	20	8	4	8	0	0	18.75	19.12	97697.03	57.72	0	
14152	14151	20	8	4	9	0	0	19.00	19.10	97656.50	57.72	0	
14153	14152	20	8	4	10	0	0	18.75	19.09	97654.08	57.71	0	
14154	14153	20	8	4	11	0	0	19.00	19.08	97666.08	57.72	0	
14155	14154	20	8	4	12	0	0	19.00	19.06	97677.28	57.71	0	
14156	14155	20	8	4	13	0	0	18.75	19.03	97711.36	57.70	0	
14157	14156	20	8	4	14	0	0	19.00	19.01	97691.80	57.71	0	
14158	14157	20	8	4	15	0	0	18.75	18.99	97666.80	57.70	0	
14159	14158	20	8	4	16	0	0	18.75	18.97	97662.77	57.71	0	
14160	14159	20	8	4	17	0	0	18.75	18.95	97686.76	57.70	0	
14161	14160	20	8	4	18	0	0	18.75	18.92	97662.88	57.68	0	
14162	14161	20	8	4	19	0	0	18.75	18.89	97658.85	57.70	0	
14163	14162	20	8	4	20	0	0	18.75	18.86	97650.47	57.68	0	
14164	14163	20	8	4	21	0	0	18.75	18.84	97688.07	57.69	0	
14165	14164	20	8	4	22	0	0	18.75	18.82	97704.71	57.71	0	
14166	14165	20	8	4	23	0	0	18.75	18.81	97726.78	57.71	0	
14167	14166	20	8	5	0	0	0	18.50	18.79	97715.39	57.69	0	
14168	14167	20	8	5	1	0	0	18.75	18.77	97758.42	57.72	0	
14169	14168	20	8	5	2	0	0	18.50	18.76	97782.10	57.73	0	
14170	14169	20	8	5	3	0	0	18.50	18.75	97837.63	57.71	0	
14171	14170	20	8	5	4	0	0	18.50	18.74	97895.07	57.71	0	
14172	14171	20	8	5	5	0	0	18.75	18.73	97888.01	57.72	0	
14173	14172	20	8	5	6	0	0	18.50	18.70	97922.88	57.71	0	
14174	14173	20	8	5	7	0	0	18.50	18.68	97876.10	57.72	0	
14175	14174	20	8	5	8	0	0	18.50	18.66	97897.36	57.71	0	
14176	14175	20	8	5	9	0	0	18.50	18.64	97937.66	57.72	0	
14177	14176	20	8	5	10	0	0	18.50	18.63	97957.00	57.72	0	
14178	14177	20	8	5	11	0	0	18.50	18.60	98006.52	57.70	0	
14179	14178	20	8	5	12	0	0	18.25	18.56	98079.78	57.71	0	
14180	14179	20	8	5	13	0	0	18.50	18.55	98096.39	57.72	0	
14181	14180	20	8	5	14	0	0	18.50	18.53	98153.00	57.70	0	
14182	14181	20	8	5	15	0	0	18.25	18.49	98169.09	57.71	0	
14183	14182	20	8	5	16	0	0	18.25	18.47	98157.69	57.72	0	
14184	14183	20	8	5	17	0	0	18.25	18.44	98182.74	57.71	0	
14185	14184	20	8	5	18	0	0	18.25	18.40	98173.53	57.72	0	
14186	14185	20	8	5	19	0	0	18.25	18.37	98190.42	57.71	0	
14187	14186	20	8	5	20	0	0	18.25	18.34	98171.96	57.70	0	
14188	14187	20	8	5	21	0	0	18.00	18.33	98137.71	57.70	0	
14189	14188	20	8	5	22	0	0	18.00	18.30	98130.94	57.74	0	
14190	14189	20	8	5	23	0	0	18.25	18.29	98112.19	57.75	0	
14191	14190	20	8	6	0	0	0	18.00	18.28	98099.69	57.76	0	
14192	14191	20	8	6	1	0	0	18.00	18.27	98098.88	57.78	0	
14193	14192	20	8	6	2	0	0	18.25	18.28	98119.53	57.78	0	
14194	14193	20	8	6	3	0	0	18.25	18.29	98182.89	57.79	0	
14195	14194	20	8	6	4	0	0	18.25	18.29	98172.02	57.78	0	
14196	14195	20	8	6	5	0	0	18.25	18.29	98200.02	57.80	0	
14197	14196	20	8	6	6	0	0	18.25	18.31	98235.08	57.80	0	
14198	14197	20	8	6	7	0	0	18.25	18.30	98230.74	57.79	0	
14199	14198	20	8	6	8	0	0	18.25	18.30	98241.62	57.77	0	
14200	14199	20	8	6	9	0	0	18.00	18.29	98253.60	57.79	0	
14201	14200	20	8	6	10	0	0	18.00	18.27	98278.35	57.78	0	
14202	14201	20	8	6	11	0	0	18.00	18.27	98327.30	57.77	0	
14203	14202	20	8	6	12	0	0	18.00	18.25	98343.08	57.77	0	
14204	14203	20	8	6	13	0	0	18.00	18.23	98367.03	57.76	0	
14205	14204	20	8	6	14	0	0	18.00	18.22	98391.78	57.75	0	
14206	14205	20	8	6	15	0	0	18.00	18.19	98405.94	57.76	0	
14207	14206	20	8	6	16	0	0	18.00	18.16	98401.07	57.76	0	
14208	14207	20	8	6	17	0	0	18.00	18.14	98395.10	57.73	0	
14209	14208	20	8	6	18	0	0	17.75	18.12	98372.81	57.75	0	
14210	14209	20	8	6	19	0	0	18.00	18.09	98349.71	57.72	0	
14211	14210	20	8	6	20	0	0	18.00	18.06	98318.47	57.76	0	
14212	14211	20	8	6	21	0	0	17.75	18.06	98298.63	57.76	0	
14213	14212	20	8	6	22	0	0	18.00	18.05	98292.38	57.78	0	
14214	14213	20	8	6	23	0	0	18.00	18.05	98277.97	57.79	0	
14215	14214	20	8	7	0	0	0	18.00	18.05	98261.67	57.78	0	
14216	14215	20	8	7	1	0	0	18.00	18.06	98257.85	57.81	0	
14217	14216	20	8	7	2	0	0	18.00	18.08	98260.28	57.80	0	
14218	14217	20	8	7	3	0	0	18.00	18.09	98289.10	57.82	0	
14219	14218	20	8	7	4	0	0	18.00	18.09	98289.91	57.87	0	
14220	14219	20	8	7	5	0	0	18.00	18.12	98285.82	57.83	0	
14221	14220	20	8	7	6	0	0	18.00	18.12	98304.85	57.84	0	
14222	14221	20	8	7	7	0	0	18.00	18.13	98306.47	57.80	0	
14223	14222	20	8	7	8	0	0	18.00	18.13	98309.19	57.83	0	
14224	14223	20	8	7	9	0	0	18.00	18.13	98336.37	57.82	0	
14225	14224	20	8	7	10	0	0	18.00	18.13	98360.84	57.80	0	
14226	14225	20	8	7	11	0	0	18.00	18.12	98383.68	57.78	0	
14227	14226	20	8	7	12	0	0	18.00	18.11	98430.99	57.79	0	
14228	14227	20	8	7	13	0	0	18.00	18.08	98445.14	57.76	0	
14229	14228	20	8	7	14	0	0	17.75	18.07	98487.83	57.79	0	
14230	14229	20	8	7	15	0	0	17.75	18.04	98483.75	57.76	0	
14231	14230	20	8	7	16	0	0	18.00	18.02	98491.38	57.77	0	
14232	14231	20	8	7	17	0	0	17.75	18.01	98494.38	57.77	0	
14233	14232	20	8	7	18	0	0	17.75	17.99	98467.47	57.76	0	
14234	14233	20	8	7	19	0	0	17.75	17.97	98456.06	57.76	0	
14235	14234	20	8	7	20	0	0	17.75	17.96	98413.66	57.78	0	
14236	14235	20	8	7	21	0	0	17.75	17.95	98370.46	57.77	0	
14237	14236	20	8	7	22	0	0	17.75	17.95	98379.42	57.79	0	
14238	14237	20	8	7	23	0	0	17.75	17.95	98344.09	57.81	0	
14239	14238	20	8	8	0	0	0	17.75	17.96	98317.72	57.80	0	
14240	14239	20	8	8	1	0	0	17.75	17.98	98356.30	57.82	0	
14241	14240	20	8	8	2	0	0	18.00	18.00	98348.67	57.83	0	
14242	14241	20	8	8	3	0	0	18.00	18.02	98388.08	57.83	0	
14243	14242	20	8	8	4	0	0	18.00	18.04	98376.92	57.85	0	
14244	14243	20	8	8	5	0	0	18.00	18.06	98410.08	57.84	0	
14245	14244	20	8	8	6	0	0	18.00	18.08	98402.46	57.85	0	
14246	14245	20	8	8	7	0	0	18.00	18.11	98406.53	57.83	0	
14247	14246	20	8	8	8	0	0	18.00	18.12	98417.12	57.84	0	
14248	14247	20	8	8	9	0	0	18.00	18.13	98431.53	57.83	0	
14249	14248	20	8	8	10	0	0	18.00	18.14	98411.40	57.84	0	
14250	14249	20	8	8	11	0	0	18.00	18.13	98432.34	57.82	0	
14251	14250	20	8	8	12	0	0	18.00	18.13	98454.09	57.82	0	
14252	14251	20	8	8	13	0	0	18.00	18.12	98465.25	57.80	0	
14253	14252	20	8	8	14	0	0	18.00	18.13	98464.97	57.79	0	
14254	14253	20	8	8	15	0	0	18.00	18.12	98487.81	57.79	0	
14255	14254	20	8	8	16	0	0	18.00	18.11	98498.96	57.78	0	
14256	14255	20	8	8	17	0	0	18.00	18.10	98497.33	57.76	0	
14257	14256	20	8	8	18	0	0	18.00	18.08	98437.80	57.77	0	
14258	14257	20	8	8	19	0	0	17.75	18.08	98390.77	57.79	0	
14259	14258	20	8	8	20	0	0	17.75	18.08	98325.53	57.79	0	
14260	14259	20	8	8	21	0	0	18.00	18.06	98263.28	57.80	0	
14261	14260	20	8	8	22	0	0	18.00	18.08	98273.88	57.80	0	
14262	14261	20	8	8	23	0	0	17.75	18.09	98264.63	57.81	0	
14263	14262	20	8	9	0	0	0	18.00	18.10	98220.03	57.83	0	
14264	14263	20	8	9	1	0	0	18.00	18.13	98064.51	57.83	0	
14265	14264	20	8	9	2	0	0	18.00	18.15	98173.78	57.85	0	
14266	14265	20	8	9	3	0	0	18.00	18.19	98185.71	57.85	0	
14267	14266	20	8	9	4	0	0	18.00	18.21	98197.11	57.84	0	
14268	14267	20	8	9	5	0	0	18.00	18.24	98204.69	57.85	0	
14269	14268	20	8	9	6	0	0	18.25	18.28	98211.18	57.86	0	
14270	14269	20	8	9	7	0	0	18.25	18.29	98136.66	57.87	0	
14271	14270	20	8	9	8	0	0	18.25	18.31	98120.87	57.87	0	
14272	14271	20	8	9	9	0	0	18.25	18.34	98125.73	57.85	0	
14273	14272	20	8	9	10	0	0	18.25	18.34	98091.19	57.82	0	
14274	14273	20	8	9	11	0	0	18.25	18.35	98092.00	57.81	0	
14275	14274	20	8	9	12	0	0	18.25	18.37	98117.00	57.83	0	
14276	14275	20	8	9	13	0	0	18.25	18.37	98149.63	57.83	0	
14277	14276	20	8	9	14	0	0	18.25	18.36	98196.96	57.80	0	
14278	14277	20	8	9	15	0	0	18.25	18.36	98159.71	57.79	0	
14279	14278	20	8	9	16	0	0	18.25	18.37	98163.23	57.79	0	
14280	14279	20	8	9	17	0	0	18.25	18.37	98134.13	57.78	0	
14281	14280	20	8	9	18	0	0	18.25	18.37	98120.53	57.80	0	
14282	14281	20	8	9	19	0	0	18.25	18.38	98099.58	57.78	0	
14283	14282	20	8	9	20	0	0	18.25	18.39	98031.30	57.79	0	
14284	14283	20	8	9	21	0	0	18.25	18.40	97985.88	57.82	0	
14285	14284	20	8	9	22	0	0	18.25	18.43	97920.02	57.82	0	
14286	14285	20	8	9	23	0	0	18.25	18.45	97898.77	57.84	0	
14287	14286	20	8	10	0	0	0	18.25	18.48	97872.89	57.84	0	
14288	14287	20	8	10	1	0	0	18.50	18.53	97875.53	57.85	0	
14289	14288	20	8	10	2	0	0	18.50	18.57	97899.10	57.86	0	
14290	14289	20	8	10	3	0	0	18.50	18.62	97939.05	57.88	0	
14291	14290	20	8	10	4	0	0	18.50	18.66	97918.32	57.88	0	
14292	14291	20	8	10	5	0	0	18.75	18.70	97939.20	57.88	0	
14293	14292	20	8	10	6	0	0	18.50	18.76	97939.12	57.86	0	
14294	14293	20	8	10	7	0	0	18.75	18.79	97925.73	57.86	0	
14295	14294	20	8	10	8	0	0	18.75	18.83	97901.46	57.85	0	
14296	14295	20	8	10	9	0	0	18.75	18.86	97813.77	57.84	0	
14297	14296	20	8	10	10	0	0	18.75	18.90	97814.78	57.83	0	
14298	14297	20	8	10	11	0	0	18.75	18.92	97801.68	57.83	0	
14299	14298	20	8	10	12	0	0	18.75	18.95	97831.02	57.82	0	
14300	14299	20	8	10	13	0	0	18.75	18.96	97836.17	57.81	0	
14301	14300	20	8	10	14	0	0	18.75	18.98	97854.92	57.82	0	
14302	14301	20	8	10	15	0	0	18.75	18.99	97838.29	57.80	0	
14303	14302	20	8	10	16	0	0	18.75	19.01	97859.77	57.81	0	
14304	14303	20	8	10	17	0	0	18.75	19.02	97855.94	57.80	0	
14305	14304	20	8	10	18	0	0	19.00	19.03	97803.11	57.79	0	
14306	14305	20	8	10	19	0	0	19.00	19.04	97723.05	57.78	0	
14307	14306	20	8	10	20	0	0	19.00	19.06	97639.17	57.78	0	
14308	14307	20	8	10	21	0	0	19.00	19.08	97500.02	57.80	0	
14309	14308	20	8	10	22	0	0	19.00	19.09	97461.60	57.80	0	
14310	14309	20	8	10	23	0	0	19.00	19.12	97460.17	57.80	0	
14311	14310	20	8	11	0	0	0	19.00	19.16	97393.10	57.82	0	
14312	14311	20	8	11	1	0	0	19.00	19.21	97382.07	57.83	0	
14313	14312	20	8	11	2	0	0	19.25	19.23	97339.00	57.83	0	
14314	14313	20	8	11	3	0	0	19.25	19.27	97283.60	57.83	0	
14315	14314	20	8	11	4	0	0	19.25	19.31	97199.35	57.83	0	
14316	14315	20	8	11	5	0	0	19.00	19.35	97192.13	57.84	0	
14317	14316	20	8	11	6	0	0	19.25	19.38	97203.18	57.83	0	
14318	14317	20	8	11	7	0	0	19.25	19.43	97228.66	57.80	0	
14319	14318	20	8	11	8	0	0	19.25	19.44	97214.72	57.82	0	
14320	14319	20	8	11	9	0	0	19.25	19.47	97229.63	57.80	0	
14321	14320	20	8	11	10	0	0	19.50	19.51	97295.98	57.81	0	
14322	14321	20	8	11	11	0	0	19.50	19.53	97357.23	57.82	0	
14323	14322	20	8	11	12	0	0	19.50	19.53	97419.89	57.80	0	
14324	14323	20	8	11	13	0	0	19.50	19.56	97481.12	57.80	0	
14325	14324	20	8	11	14	0	0	19.50	19.57	97529.04	57.77	0	
14326	14325	20	8	11	15	0	0	19.25	19.57	97564.46	57.75	0	
